code,ergp_line_item,status,amount,mda_code,agency,mother_ministry
ERGP1246748,CONSTRUCTION AND INSTALLATION OF SOLAR POWERED WATER PUMPS TO IMPROVE PRODUCTIVITY OF FOOD TO FARMERS IN KONTAGORA/WUSHISHI/ MARIGA/MASHEGU,ONGOING,"42,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246749,WOMEN AND YOUTH EMPOWERMENT:GRANTS TO WOMEN AND YOUTH TO IMPROVE THEIR BUSINESS AND LIVING STANDARD ACROSS,ONGOING,"210,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246750,"SUPPLY OF MEDICINES AND MEDICAL DRUGS TO SELECTED PRIMARY HEALTH CENTRES AND MATERNITY CENTRES IN KADUNA SOUTH SENATORIAL DISTRICT, KADAUNA",ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246751,PROVISION OF STARTER PACKS FOR SKILLED ARTISANS IN THE NIGER NORTH SENATORIAL DISTRICT OF NIGER STATE,ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246752,"SUPPLY OF TRANSFORMER TO IBARAPA EAST/IDO FEDERAL CONSTITUENCY
",ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246753,SUPPLY OF ASSORTED FERTILIZER TO FARMERS IN GBOKO/TARKA FEDERAL CONSTITUENCY.,ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246754,SUPPORTING YOUTHS AND STUDENTS WITH DIFFERENT EMPOWERMENT ITEMS TO PROMOTE MORE COMMERCIAL ACTIVITIES IN OYO STATE (MULTIPLE LOTS),ONGOING,"581,700,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246755,IMPROVING AGRO-ECONOMIC OUTPUT WITH THE SUPPLY OF FARMING IMPLEMENTS TO SELECTED FARMING COMMUNITIES WITHIN BATAGARAWA/CHARANCHI/RIMI,ONGOING,"232,680,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246756,SUPPLY OF GRAINS TO THE LESS PRIVILEGED IN SELECTED LOCATIONS OF THE NORTH WEST AND SOUTH EAST REGIONS TO CUSHION THE EFFECTS OF HUNGER IN THE,ONGOING,"174,510,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246757,"TRAINING AND EMPOWERMENT OF RICE/FRUITS FARMERS IN BENUE NORTH WEST SENATORIAL DISTRICT, BENUE STATE.",ONGOING,"66,500,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246758,TRAINING OF FARMERS ON BEST AGRICULTURAL PRACTICES ACROSS PLATEAU SOUTH SENATORIAL DISTRICT.,ONGOING,"24,500,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246759,"TRAINING OF FARMERS ON BEST AGRICULTURAL PRACTICES IN ONDO STATE.
",ONGOING,"21,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246760,"PROVISION OF ICT EQUIPMENT TO DIYO SKILL ACQUISITION CENTRE IDI-ISIN ILORIN, KWARA STATE",ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246761,CONSTRUCTION AND EQUIPPING OF AB ICT LIBRARY/ARCHIVE CENTRE IN ADO/OKPPOKWU/OGBADIBO FEDEAL CONSTITUENCY.,ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246762,PURCHASE AND DISTRIBUTION OF GRAINS AS PALLIATIVES TO THE VULNERABLE PEOPLE ACROSS OSUN WEST SENATORIAL DISTRICT.,ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246763,"RENOVATION OF POLICE COMMAND AND FENCING OF POLICE QUARTERS/MEDICAL CENTRE AND MARKET, ADAMAWA NORTH EAST.",ONGOING,"210,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246764,"CONSTRUCTION AND EQUIPPING OF HUMAN PERFORMANCE LABORATORY FOR THE FEDERAL COLLEGE OF EDUCATION KONTAGORA, NIGER STATE.",ONGOING,"105,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246765,"CONSTRUCTION OF SILOS STORAGE FACILITY, FENCING,STORAGE 1000KVA GENERATOR AND GENERATOR HOUSE, INCLUDING SOLAR POWERED BOREHOLE,",ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246766,"DIGITAL, I-CLOUD, MICROSOFT CERTIFICATION, ICT TRAINING AND EMPOWERMENT FOR SELECTED UNEMPLOYED YOUTHS IN EKITI NORTH SENATORIAL DISTRICT",ONGOING,"290,798,487",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246767,"CONSTRUCTION OF MINI STADIUM WITH SOLAR POWERED STREET LIGHTS IN KIRI KASSAMMA LGA, JIGAWA NORTH EAST SENATORIAL DISTRICT",ONGOING,"210,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246768,"CONSTRUCTION OF MINI STADIUM WITH SOLAR POWERED STREET LIGHT IN GURI LGA, JIGAWA NORTH EAST SENATORIAL DISTRICT",ONGOING,"175,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246769,"PROVISION/SUPPLY OF FERTILIZER TO OBINGWA, ABA SOUTH & ABA NORTH LGAS OF ABIA SOUTH SENATORIAL DISTRICT OF ABIA STATE",ONGOING,"168,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246770,"PROVISION/SUPPLY OF FERTILIZER TO UKWA EAST, UKWA WEST & UGWUNAGBO LGAS OF ABIA SOUTH SENATORIAL DISTRICT OF ABIA STATE",ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246771,"BELBIN TRAINING AND CAPACITY BUILDING FOR SELECTED STAFF IN ABUJA
",ONGOING,"42,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246772,"SENSITIZATION,TRAINING AND EMPOWERMENT OF FARMERS ON THE GOOD AGRICULTURAL PRACTICE",ONGOING,"42,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246773,SUPPORTING THE YOUTHS WITH EMPOWERMENT MATERIALS TO ENABLE THEM VENTURE INTO MORE COMMERCIAL ACTIVITIES AND BE USEFUL ECONOMIC ADDITIONS,ONGOING,"595,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246774,CONSTRUCTION OF PALACE HOUSES FOR CHIEFS OF SELECTED FARMING COMMUNITES OF NIGER DELTA TO ENSURE DEVELOPMENT IN THOSE COMMUNITIES (MULTIPLE LOTS),ONGOING,"595,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246775,CONSTRUCTION OF SOLAR POWERED BOREHOLES FOR SELECTED FARMING COMMUNITIES IN BAUCHI SOUTH SENATORIAL DISTRICT TO AID FARMERS AND,ONGOING,"455,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246776,"EXPANSION AND EQUIPPING OF ICT CENTERS IN NUMAN, MAYO BELWA AND GANYE LGAs, ADAMAWA SOUTH SENATORIAL DISTRICT",ONGOING,"420,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246777,SUPPLY OF FULLY EQUIPPED MOBILE HOSPITAL ON USED BUS WITH AIR CONDITIONING SYSTEM TO ADAMAWA SOUTHSENATORIAL DISTRICT,ONGOING,"210,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246778,"CONSTRUCTION AND INSTALLATION OF ALTERNATIVE ENERGY SOURCE (MINI-GRID AND SOLAR HOME SYSTEMS) IN EYBS, NORTH EAST",ONGOING,"280,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246779,"PROVISION OF FERTILIZER AND AGRICULTURAL INPUTS TO EYBS FARMERS FOR FOOD SUSTAINABILITY, EYBS NORTH EAST",ONGOING,"210,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246780,"REHABILITATION AND REPAIRS OF FAILING ROADS IN NNEWI NORTH LGA, ANAMBRA STATE",ONGOING,"210,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246781,SUPPLY OF FERTILIZERS TO FARMERS IN LESS PRIVILEDGE COMMUNITIES IN BAUCHI STATE (MULTIPLE LOTS),ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246782,SUPPLY OF GRAINS AS A MEANS TO CUSHION THE EFFECTS OF POVERTY IN SELECTED COMMUNITIES OF THE NORTH CENTRAL REGION (MULTIPLE LOTS),ONGOING,"87,500,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246783,ENHANCING MEANS OF LIVELIHOOD BY EMPOWERING THE YOUTHS WITH DIFFERENT EMPOWERMENT ITEMS IN SOME RURAL COMMUNITIES OF THE NORTH CENTRAL,ONGOING,"87,500,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246784,SUPPORTING THE FARMERS BY EMPOWERING THEM WITH DIFFERENT FARM IMPLEMENTS AND NEEDS TO ENHANCE THEIR PRODUCTIVITY IN SELECTED LOCATIONS,ONGOING,"122,500,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246785,SUPPLY OF TRANSFORMERS & RURAL ELECTRICITY IN GOMBE SOUTH SENATORIAL DISTRICT,ONGOING,"210,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246786,IRRIGATION SECTIONING & DRY SEASON FARMING IN GOMBE SOUTH SENATORIAL DISTRICT,ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246787,PROVISION AND DISTRIBUTION OF FARM MACHINERY AND FERTILIZERS TO FARMERS ACROSS KADUNA SOUTH SENATORIAL DISTRICT,ONGOING,"455,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246788,CONSTRUCTION OF MEDIUM SCALE GROWERSÃ¢â¬â¢ GREENHOUSES IN SELECTED LOCATIONS IN KADUNA SOUTH SENATORIAL DISTRICT,ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246789,"CONSTRUCTION OF JANKASA MAIN MARKET IN ZAMAN DABO. ZANGO KATAF LGA, KADUNA SOUTH SENATORIAL DISTRICT",ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246790,"ROAD IMPROVEMENT (SURFACE GRADING) OF TAKAU PRIMARY SCHOOL ROAD AND UNGWAR YANSHI BYPASS ROAD, TAKAU WARD, JEMAÃ¢â¬â¢A LGA, KADUNA",ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246791,"GRADING OF SELECTED MAJOR RURAL ROADS IN KOGI EAST SENATORIAL DISTRICT
",ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246792,CONSTRUCTION OF BOX CULVERT BRIDGES IN SOME SELECTED LOCAL GOVERNMENT AREAS OF NASARAWA SOUTH SENATORIAL DISTRICT.,ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246793,"CONSTRUCTION OF A BLOCK OF 6 CLASSROOMS WITH OFFICE AND MODERN TOILET IN SELECTED SCHOOLS IN IDO LOCAL GOVERNMENT, OYO SOUTH SENATORIAL",ONGOING,"105,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246794,"CONSTRUCTION AND RENOVATION OF CLASSROOM BLOCKS IN SOME PRIMARY AND SECONDARY SCHOOLS IN PLATEAU NORTH SENATORIAL DISTRICT, PLATEAU STATE",ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246795,"PROVISION AND INSTALLATION OF SOLAR STREETLIGHTS AND MINI GRIDS IN VARIOUS COMMUNITIES OF PLATEAU NORTH SENATORIAL DISTRICT, PLATEAU STATE",ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246796,"CONSTRUCTION OF TUBE-WELLS TO DRY SEASON FARMERS IN SOKOTO STATE
",ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246797,CONSTRUCTION OF SOLAR POWERED BOREHOLES TO SELECTED LGAS IN SOKOTO STATE.,ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246798,"PROVISION OF MINI-GRID TO SCHOOLS IN ZAMFARA CENTRAL SENATORIAL DISTRICT, IN ZAMFARA CENTRAL SENATORIAL DISTRICT, ZAMFARA STATE.",ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246799,CONSTRUCTION & REHABILITATION OF SOME SELECTED FARM ROADS ACROSS SOUTH/SOUTH REGION FOR EASE MOVEMENTS AND DISTRIBUTION OF FARM PRODUCE,ONGOING,"3,150,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246800,SOCIAL DEVELOPMENT TRAINING AND YOUTH EMPOWERMENT PROGRAMMES ACROSS THE SOUTH SOUTH GEO-POLITICAL ZONES (MULTIPLE LOTS),ONGOING,"1,400,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246802,"TRAINING, SUPPLY OF EMPOWERMENT MATERIALS TO WOMEN AND YOUTHS IN SMALL SCALE BUSINESS IN SOUTH SOUTH GEO-POLITICAL ZONE",ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246803,"CONSTRUCTION OF SEMI TERRACES AT THE FEDERAL POLYTECHNIC UKANA, ESSIEN UDIM LOCAL GOVERNMENT AREA, AKWA IBOM STATE FOR SENIOR STAFF QUARTERS",ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246804,"PROCUREMENT OF FERTILIZERS, AGRO-CHEMICALS, MACRO FEED INGREDIENTS, LABORATORY REAGENT AND EQUIPMENT IN SELECTED LOCATION IN NIGERIA",ONGOING,"1,400,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246805,"CONSTRUCTION OF SOME RURAL MARKETS IN OZEN, OROWA, EBHURU AND SOME SELECTED AREAS OF THE FEDERATION TO BOOST FARMERS INCOME AND",ONGOING,"1,400,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246806,"PROVISION OF 3-IN-1 SOLAR STREET LIGHT IN UGBENI, IGUSI, ORI AND SOME SELECTED SCHOOLS, TO PROTECT THE STUDENTS FROM UNNECESSARY NIGHT",ONGOING,"1,400,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246807,SKILL ACQUISITION TRAINING AND CAPACITY BUILDING FOR YOUTH ON ANIMAL FEED PRODUCTION IN SOME SELECTED COMMUNITIES IN SOUTHERN REGION OF NIGERIA,ONGOING,"1,400,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246808,WORKSHOP ON RAPID MULTIPLICATION OF PLANTAIN & BANANA SUCKERS USING MACRO PROPAGATION TECHNIQUES IN VARIOUS COMMUNITIES IN NIGER DELTA,ONGOING,"1,050,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246809,PROCUREMENT AND INSTALLATION OF SOLAR POWER SYSTEM FOR PROVISION OF SEEDS AND SEEDLINGS FOR SUSTAINABLE HORTICULTURAL IN SELECTED,ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246810,"SUPPLY OF MIDWIVES KITS, BASIC MEDICINES AND EQUIPMENTS TO HANDLE RURAL DELIVERIES IN SELECTED LOCAL GOVERNMENT AREA IN SOUTH SOUTH",ONGOING,"1,050,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246811,PROVISION OF GRANTS TO YOUTHS AND WOMEN FOR SELF-RELIANCE IN PLATEAU NORTH SENATORIAL DISTRICT.,ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246812,"CONSTRUCTION OF RURAL ROADS AND DRAINAGES AT G.R.A. IPEE ROAD, KWARA SOUTH",ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246813,CONSTRUCTION OF SOLAR POWERED BORE-HOLES IN SOME COMMUNITIES OF OSUN WEST,ONGOING,"245,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246814,"INSTALLATION OF SOLAR POWERED STREETLIGHTS INÃ Â KONTAGORA/WUSHISHI/MARIGA/MASHEGU FEDERAL CONSTITUENCY, NIGER STATE",ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246815,"CONSTRUCTION, PROVISION AND INSTALLATION OF 80T/BATCHPARBOILED RICE PLANT WITH 100T/D RICE MILLING PRODUCTION LINE WITH STEEL SHELTER AND",ONGOING,"1,750,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246816,"CONSTRUCTION OF SILOS STORAGE FACILITY, FENCING, STORAGE 1000KVA GENERATOR AND GENERATOR HOUSE, INCLUDING SOLAR POWERED BOREHOLE,",ONGOING,"1,750,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246817,"CONSTRUCTION OF BLOCKS OF CLASSROOMS AT AGWARA/BORGU FEDERAL CONSTITUENCY, NIGER STATE",ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246818,ILLUMINATION OF RURAL FARM ROADS WITH THE CONSTRUCTION OF ALL-IN Ã¢â ¬âONE SOLAR STREET LIGHTS IN SELECTED RURAL COMMUNITIES OF OSUN WEST,ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246819,CONSTRUCTION OF SCHOOL BUILDING AT ODE-OMU IN OSUN WEST SENATORIAL DISTRICT,ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246820,CONSTRUCTION OF BLOCKS OF CLASSROOMS AND SCHOOL HALL S IN SELECTED SECONDARY/ PRIMARY SCHOOLS ACROSS OSUN WEST SENATORIAL DISTRICT,ONGOING,"350,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246821,"GRADING OF RURAL ROADS IN OSUN EAST SENATORIAL DISTRICT, OSUN STATE
",ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246822,"SUPPLY OF EMPOWERMENT MATERIALS (MOTORCYCLES) TO THE YOUTHS IN IREPODUN/OROLU/OLORUNDA/OSHOGBO FEDERAL CONSTITUENCY, OSUN STATE",ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246823,"CONSTRUCTION, SUPPLY AND INSTALLATION OF COMPLETE SHEA AND SESSAME SEED PROCESSING AND MILLING MACHINE AT THE MINNA AIRORT AGRO PROCESSING ZONE.",ONGOING,"420,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246824,"PROVISION OF UREA FERTILIZERS TO RICE, FARMERS, COOPERATIVE GROUP FARMERS, NOMAN RANI FARMERS AND OTHER FARMING COMMUNITTIES IN P/KORO, SHIRORO,",ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246825,"CONSTRUCTION OF AGRO WAREHOUSE, MAIZE FLOUR MILL, STEEL SHELTER AND GROUNDNUT OIL PRESS MILL AND MODERN ABBATOIR WITH SOLAR BOREHOLES IN",ONGOING,"490,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246826,"PROVISION OF UREA FERTILIZERS TO COOPERATIVE GROUP FARMERS IN T/MALLAM, AMALE, MUNYA,TUTUNGO, SHATA, MAJE, GBASEGO, JEDNA, KWAGANA AND JERE",ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246827,PROVISION OF RESEARCH GRANT TO INDIGENT SCIENCE STUDENTS IN SPECIALISED COURSES IN TERTIARY INSTITUTIONS IN SINGAPORE STUDYING ARTIFICIAL,ONGOING,"1,120,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246828,CONSTRUCTION AND PROVISION OF HAND PUMP BOREHOLES IN SELECTED COMMUNITIES IN TAFA AND RAFI.,ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246829,"2025 RAMADAN FEEDING ACROSS 4 LGAs IN ZAMFARA CENTRAL SENATORIAL DISTRICT, ZAMFARA",ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246830,SUPPLY AND INSTALLATION OF SOLAR BOREHOLES IN SELECTED COMMUNITIES OF ADAMAWA SOUTH SENATORIAL DISTRICT.,ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246831,"CONSTRUCTION OF RURAL FEEDER ROAD FROM ABORO-SABONGIDA-DOGON DAJI COMMUNITIES IN SANGA LGA, KADUNA SOUTH SENATORIAL DISTRICT.",ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246832,"SUPPLY OF EMPOWERMENT MATERIALS FOR YOUTHS AND WOMEN IN AKOKO NORTH EAST LGA, ONDO STATE.",ONGOING,"35,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246833,TRAINING AND EMPOWERMENT OF YOUTHS AND WOMEN IN GUBIO/KAGA FEDERAL CONSTITUENCY BORNO STATE,ONGOING,"70,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246834,"SUPPLY OF TRANSFORMERS TO SOME SELECTED COMMUNITIES IN KOGI STATE
",ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246835,PROVISION AND INSTALLATION OF SOLAR STREETLIGHTS IN VARIOUS COMMUNITIES OF JIGAWA NORTH-WEST SENATORIAL DISTRICT,ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246836,PROVISION AND INSTALLATION OF SOLAR STREETLIGHTS IN VARIOUS COMMUNITIES OF PLATEAU NORTH SENATORIAL DISTRICT,ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246837,"COMPREHENSIVE INFRASTRUCTURE UPGRADE OF GSS TAKANAI, LEA PRIMARY SCHOOL MADAKIYA 2 AND LEA UNGWAN ADARA AZARA",ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246838,CONSTRUCTION AND REMODELLING OF POPO LOCK-UP SHOPS TO ULTRA MODERN SHOPPING MALL,ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246839,"REHABILITATION OF PRIMARY SCHOOLS IN DONGA LGA
",ONGOING,"140,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246840,"PROVISION OF INDUSTRIAL SEWING MACHINES FOR SKILL DEVELOPMENT IN IJOUN, ILEDU, ABEOKUTA,ILARO, ATAN RURAL FARMING COMMUNITIES",ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246841,"EMPOWERMENT OF YOUTHS AND WOMEN(SMALL BUSINESS OWNERS) WITH COMPLETE MAKE-UP BOX AND MAKE-UP KITS FOR PEOPLE IN FASHION SUB-SECTOR IN IJEBU,",ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246842,EMPOWERMENT OF WOMEN AND YOUTHS WITH VARIOUS EMPOWERMENT ITEMS TO INCREASE THEIR AGRO-ECONOMIC OUTPUT IN OLD AGUATA (MULTIPLE LOTS),ONGOING,"420,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246843,ILLUMINATION OF RURAL FARM ROADS WITH THE CONSTRUCTION OF ALL-IN-ONE SOLAR STREET LIGHT IN VARIOUS RURAL COMMUNITIES IN DELTA STATE,ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246844,REHABILITATION OF FAILED SECTIONS OF OLD KEFFI-NASARAWA ROAD AND EROSION CONTROL WORKS IN SELECTED LOCATIONS IN NASARAWA STATE,ONGOING,"45,500,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246845,"PROVISION AND INSTALLATION OF ALL IN ONE SOLAR STREET LIGHTS IN FCT, KEFFI, DOMA, AND OTHER LOCATIONS IN NORTH CENTRAL",ONGOING,"38,500,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246846,"""EASING MOVEMENT AND IMPROVING AGRO- ECONOMIC OUT WITH THE CONSTRUCTION OF RURAL FARMS ROADS IN SELECTED FARMING COMMUNITIES",ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246847,CONSTRUCTION OF SOLAR STREET LIGHTS IN SOME SELECTED TOWNS AND VILAGES IN GOMBE CENTRAL SENATORIAL DISTRICT,ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246848,CONSTRUCTION OF CLASSROOMS FOR STUDENTS IN RURAL FARMING COMMUNITIES TO IMPROVE THE QUALITY OF EDUCATION IN THOSE COMMUNITIES (MULTIPLE LOTS),ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246849,"PURCHASE OF AGRIC EQUIPMENTS FOR SOKOTO NORTH SENATORIAL DISTRICT
",ONGOING,"700,000,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246850,"""SUPPLIES AND DISTRIBUTIONS OF CARGO TRICYCLES AND MOTORCYCLES TO RURAL FARMERS TO AID FARM PRODUCE TRANSPORTATION ACROSS KADUNA SOUTH",ONGOING,"52,500,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
ERGP1246851,"""EMPOWERMENT OF VULNERABLE PEOPLE, AGED, WIDOWS AND PEOPLE WITH DISABILITIESVIN OSUN WEST SENATORIAL DISTRICT """,ONGOING,"17,500,000",215050001,"NIGERIA STORED PRODUCTS RESEARCH, ILORIN",
